Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Décret n° 031-2021 du 11 mars 2021 instituant un conseil National de la Décentralisation et du Développement local.,2021,Mauritania,"Avec ce décret il est institué, auprès du Président de la République, un Conseil national de la Décentralisation et de Développement Local(CNDDL), est un organe supérieur d’orientation en matière de décentralisation et de développement local.  Le décret décrit la mission du CNDDL, sa composition et son fonctionnement.",https://www.ecolex.org/details/legislation/decret-n-031-2021-du-11-mars-2021-instituant-un-conseil-national-de-la-decentralisation-et-du-developpement-local-lex-faoc206433/?type=legislation&xsubjects=Mineral+resources&page=247,General,Regulation,"Institution, Local government, Decentralisation, Procedural matters","Africa, Least Developed Countries, Near East and North Africa, North Atlantic, Sahel, Western Africa",,ECOLEX_Legislation
Decision on financial compensation for loss of income to apple growers due to the COVID-19 epidemic.,2021,Slovenia,"This Decision, based on the provisions of the COVID-19 Second Wave Mitigation Measures Act, specifies the measure, beneficiaries, conditions, method of calculation and procedure for granting financial compensation for loss of income to apple growers due to the COVID-19 epidemic. The financial compensation shall be granted in the form of a flat-rate financial compensation per hectare of intensive apple orchard. The beneficiary of the financial compensation is the holder of the agricultural holding in accordance with the Agriculture Act. This financial compensation shall be granted in accordance with the Communication from the Commission Temporary Framework for State aid measures in support of the economy in the event of an outbreak of COVID-19.",https://www.ecolex.org/details/legislation/decision-on-financial-compensation-for-loss-of-income-to-apple-growers-due-to-the-covid-19-epidemic-lex-faoc206578/?type=legislation&xsubjects=Mineral+resources&page=247,"Food & nutrition, General",Regulation,"Liability/compensation, Hazards, Fruits/edible nuts","Alps, Europe, Europe and Central Asia, European Union Countries, Mediterranean, Southern Europe",This text entered into force on 16 March 2021.,ECOLEX_Legislation
Decree No. 18/2021/ND-CP amending and supplementing a number of articles of Decree No. 134/2016/ND-CP guiding the implementation of the Law on Import & Export taxes.,2021,Viet Nam,"This Decree is issued by the Government to amend some Articles of the Government’s Decree No. 134/2016/ND-CP dated September 01, 2016 elaborating the law on Export and import duties.",https://www.ecolex.org/details/legislation/decree-no-182021nd-cp-amending-and-supplementing-a-number-of-articles-of-decree-no-1342016nd-cp-guiding-the-implementation-of-the-law-on-import-export-taxes-lex-faoc205435/?type=legislation&xsubjects=Mineral+resources&page=247,General,Regulation,"Tax/levy, International trade","Asia, East Asian Seas, South-Eastern Asia",,ECOLEX_Legislation
"Closure of Food and Drink Outlets (Amendment No. 2) Regulations, 2021",2021,Malta,"These regulations amend regulation 2 of the Closure of Food and Drink  Outlets  Regulations  2021,  by specifying that the only services that the hotel's  restaurants are allowed to provide are the room service to their guests and the delivery  service  to the community.",https://www.ecolex.org/details/legislation/closure-of-food-and-drink-outlets-amendment-no-2-regulations-2021-lex-faoc201281/?type=legislation&xsubjects=Mineral+resources&page=248,General,Regulation,"Public health, Early warning system","Europe, Europe and Central Asia, European Union Countries, Mediterranean, Southern Europe",,ECOLEX_Legislation
"Regulation No. 681 on hunting, felling, capturing and fishing in state commons.",2021,Norway,"The present Regulation lays down rules on the management of game and fish in state-owned land where local communities have rights of use, with the purpose of protecting biodiversity. The objetive of the Regulation is to ensure that all hunting, felling, trapping and fishing in state commons shall be done in a manner that is acceptable to the public. The Regulation contains 23 sections divided into the following chapters: I. General provisions; II. Sale of fish and small game hunting; III. Sale of large game hunting; IV. Pricing and price limits; V. Reporting and notification of felling; VI. Final provisions.",https://www.ecolex.org/details/legislation/regulation-no-681-on-hunting-felling-capturing-and-fishing-in-state-commons-lex-faoc210493/?type=legislation&xsubjects=Mineral+resources&page=248,"Fisheries, Forestry, Land & soil, Wild species & ecosystems",Regulation,"Artisanal fishing, Non-commercial fishing, Access right, Timber extraction/logging, Forest management/forest conservation, Land tenure, Public land, Right of use, Traditional rights/customary rights, Vested rights/existing rights, Use restrictions, Biodiversity, Management/conservation, Hunting/capture, Hunting rights, Authorization/permit, Hunting authorization/permit, Hunting authorization/permit fee, Internal trade, Data collection/reporting","Europe, Europe and Central Asia, North Atlantic, North Sea, North-East Atlantic, Northern Europe",,ECOLEX_Legislation
"Decreto Nº 72 - Prorroga declaración de estado de excepción constitucional de catástrofe, por calamidad pública, en el territorio de Chile, y reemplaza a los jefes de la defensa nacional, según se indica.",2021,Chile,"El presente Decreto prorroga el estado de excepción constitucional de catástrofe, por calamidad pública, declarado en el territorio chileno mediante Decreto Supremo Nº 104, de 2020, del Ministerio del Interior y Seguridad Pública, y sus modificaciones, hasta el 30 de junio de 2021.",https://www.ecolex.org/details/legislation/decreto-no-72-prorroga-declaracion-de-estado-de-excepcion-constitucional-de-catastrofe-por-calamidad-publica-en-el-territorio-de-chile-y-reemplaza-a-los-jefes-de-la-defensa-nacional-segun-se-indica-lex-faoc201586/?type=legislation&xsubjects=Mineral+resources&page=248,General,Regulation,Hazards,"Americas, East Pacific, Latin America and the Caribbean, South America, South Atlantic, South-Eastern Pacific",,ECOLEX_Legislation
Governmental Decree No. 87 “On issues of the Ministry of Emergency Situations of the Kyrgyz Republic.”,2021,Kyrgyzstan,"Ministry of Emergency Situations of the Kyrgyz Republic is an authorized state executive body of the Kyrgyz Republic implementing a unified state policy in the field of civil protection, fire safety, radiation safety, safety of people on waterbodies, hydrometeorology, ecology and environmental protection, ensuring environmental safety, management of protected natural areas (excluding state natural parks), management of the system of state material reserve, state supervision and control on environmental, fire and radiation security. The scope of the Ministry is to develop and implement unified state environmental policy ensuring the preservation of the ecological system of the Kyrgyz Republic and environmental protection, implementation of state supervision and control over ensuring compliance with the norms and requirements of environmental security and stable functioning of the systems of state material reserve. The Ministry shall perform the following tasks: (a) monitoring and forecasting hazardous natural, technogenic processes and phenomena, planning of activities in the field of civil protection, fire safety, radiation safety, safety of people on waterbodies and hydrometeorology, training of governing bodies, forces of civil protection and the population to act in emergency situations; (b) prevention, implementation of preventive protective measures against emergency situations; (c) organization and holding search and rescue, emergency recovery, other urgent work, elimination of consequences of emergency situations, assessment of their scale; (d) implementation of state policy and regulation in the field of ecology, environmental protection, as well as accounting, assessment of the state of natural components; (e) preventing the impact of possible negative consequences from the implementation, planned management, economic and other activities on the environment; (f) establishment and development of international cooperation of the Kyrgyz Republic in the field of environmental protection, ecological security; (g) state supervision and control over compliance with regulatory requirements of legal acts, technical regulations for fire, environmental, biological, chemical, radiation and nuclear safety in relation to products (objects) and/or related processes of manufacturing, construction, installation, adjustment, operation, storage, transportation, use, trade, burial, placement and disposal; (h) management of material assets of state material reserve; (i) ensuring the fulfillment of tasks established by mobilization plans approved by the Government of the Kyrgyz Republic, as well as mobilization tasks in cases of emergencies, the introduction of a regime of state of emergency and martial law, or wartime mobilization; and (j) organization of dispatch for storage, accumulation, storage, refreshment and release of material assets of the state material reserve.",https://www.ecolex.org/details/legislation/governmental-decree-no-87-on-issues-of-the-ministry-of-emergency-situations-of-the-kyrgyz-republic-lex-faoc203093/?type=legislation&xsubjects=Mineral+resources&page=248,Environment gen.,Regulation,"Institution, Policy/planning, Hazards, Protected area, Ecosystem preservation, Radiation, Environmental planning, Enforcement/compliance, Monitoring, International relations/cooperation","Asia, Central Asia, CIS (Commonwealth of Independent States), Europe and Central Asia, Landlocked Developing Nations, North Asia",This Governmental Decree shall be subject to official publication and shall enter into force on the date of signature.,ECOLEX_Legislation
"Décret exécutif n° 21-95 du 26 Rajab 1442 correspondant au 10 mars 2021 modifiant et complétant le décret exécutif n° 19-280 du 21 Safar 1441 correspondant au 20 octobre 2019 portant création, organisation et fonctionnement du commissariat aux énergies renouvelables et à l'efficacité énergétique.",2021,Algeria,"Le présent décret modifie et complète certaines dispositions des articles 5, 6, 13, 14, 16 du décret exécutif n° 19-280 du 20 octobre 2019. Ce décret précise que le commissariat est chargé de contribuer au développement national et sectoriel des énergies renouvelables et de l'efficacité énergétique, d’évaluer la politique nationale de développement des énergies renouvelables et de l'efficacité énergétique, les outils mobilisés pour sa mise en œuvre ainsi que leurs retombées et d'élaborer les rapports d'évaluation annuels y afférents et d'examiner et d'adopter les programmes annuels et pluriannuels d'activités du commissariat. Le conseil d'administration se compose de 14 représentants de divers secteurs et qu’il peut faire appel à toute personne susceptible de l'éclairer sur les questions inscrites à l'ordre du jour.",https://www.ecolex.org/details/legislation/decret-executif-n-21-95-du-26-rajab-1442-correspondant-au-10-mars-2021-modifiant-et-completant-le-decret-executif-n-19-280-du-21-safar-1441-correspondant-au-20-octobre-2019-portant-creation-organisation-et-fonctionnement-du-commissariat-aux-energies-renouvelables-et-a-lefficacite-energetique-lex-faoc210046/?type=legislation&xsubjects=Mineral+resources&page=248,"Energy, Environment gen.",Regulation,"Energy conservation/energy production, Environmental audit, Renewable energy, Inspection, Subsidy/incentive, Institution, Bioenergy, Sustainable development, Environmental planning, Environmental standards, Climate change, Policy/planning, Standards, Protection of environment","Africa, Mediterranean, Near East and North Africa, Northern Africa",,ECOLEX_Legislation
Décret nº 2021 - 090 du 10 mars 2021 portant création d'un Fonds de développement pétrolier,2021,Benin,"Il est créé en République du Bénin, un compte spécial du Trésor dénommé « Fonds de développement pétrolier ». Le Fonds de développement pétrolier est destiné au financement : des activités d’investissement de l'opérateur national sous forme de prêts ; des études de toutes natures en relation avec les activités relevant du secteur pétrolier amont, y compris et sans que cette liste ne soit limitative, celles relatives à la définition des politiques publiques dans le secteur pétrolier amont, à l'amélioration du cadre légal, institutionnel et règlementaire de ce secteur, à la revue et à l'évaluation des études de faisabilité et documents connexes soumis au ministère en charge des Hydrocarbures par les titulaires ou demandeurs d'Autorisations prévues par le Code pétrolier aux fins d'exercice des opérations pétrolières et des opérations de transport et de stockage telles que définies dans ce code ; de toutes dépenses nécessaires au renforcement des capacités des agents des administrations compétentes dans le secteur pétrolier amont, y compris les dépenses de formation des agents du ministère en charge des Hydrocarbures ; des opérations de prospection entreprises en vertu des dispositions de l'article I du Code pétrolier et de toutes activités ou opérations tendant à la promotion du secteur pétrolier amont ; des opérations de surveillance administrative et de contrôle technique des opérations pétrolières et des opérations de transport et de stockage, réalisées conformément aux dispositions du Code pétrolier et des textes pris pour son application ; des actions sociales et communautaires au titre des opérations pétrolières ; de toutes activités connexes aux opérations pétrolières et aux opérations de transport et de stockage, entreprises par l’Etat.",https://www.ecolex.org/details/legislation/decret-no-2021-090-du-10-mars-2021-portant-creation-dun-fonds-de-developpement-petrolier-lex-faoc203544/?type=legislation&xsubjects=Mineral+resources&page=248,Energy,Regulation,"Energy conservation/energy production, Financing, Oil, Special fund, Transport/storage","Africa, Least Developed Countries, North Atlantic, Western Africa",,ECOLEX_Legislation
Decreto Supremo Nº 044-2021-PCM — Procedimientos administrativos estandarizados en materia forestal y de fauna silvestre cuya tramitación es de competencia de los Gobiernos Regionales.,2021,Peru,"La presente Resolución aprueba los Procedimientos administrativos estandarizados en materia forestal y de fauna silvestre cuya tramitación es de competencia de los Gobiernos Regionales. Los gobiernos regionales se encuentran facultados a establecer condiciones más favorables en la tramitación de los procedimientos administrativos estandarizados, que se expresa en la exigencia de menores actividades y plazos de atención a los establecidos en la normativa vigente respectiva. Se considera comprendido en este supuesto la tramitación de los procedimientos administrativos por canales no presenciales. Los gobiernos regionales deben tramitar los procedimientos administrativos estandarizados, en concordancia con la normativa ambiental vigente, incluyendo la obligación de solicitar la Opinión Técnica de la entidad competente, de forma previa a la emisión de su pronunciamiento, en los casos que corresponda.",https://www.ecolex.org/details/legislation/decreto-supremo-no-044-2021-pcm-procedimientos-administrativos-estandarizados-en-materia-forestal-y-de-fauna-silvestre-cuya-tramitacion-es-de-competencia-de-los-gobiernos-regionales-lex-faoc203433/?type=legislation&xsubjects=Mineral+resources&page=248,"Forestry, Wild species & ecosystems",Regulation,"Institution, Legal proceedings/administrative proceedings, Local government, Authorization/permit, Access-to-information","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Governmental Decree No. 83 validating the Regulation on the Ministry of Agriculture, Water Economy and Regional Development.",2021,Kyrgyzstan,"The Ministry of Agriculture, Water Resources and Regional Development of the Kyrgyz Republic is the authorized state  executive body carrying out state policy in the field of agro-industrial complex, including animal husbandry, veterinary medicine, fishfarming (aquaculture), plant growing, plant quarantine, land reclamation, water resources, irrigation and reclamation infrastructure, food and processing industry, development of regions and local government, land legal relations, state registration of rights to real estate, geodesy and cartography, including ensuring uniformity in the application and observance of land legislation, forestry and hunting management, management of state natural parks of the Kyrgyz Republic, as well as state supervision and control in the field of veterinary, phytosanitary safety and compliance with land and water legislation of the Kyrgyz Republic. The scope of the Ministry shall be to ensure food security, develop competitiveness of agricultural, food processing, development of value chain based on cluster production, development of regions, local government, ensuring veterinary, phytosanitary, rural, land, water, forestry, conservation, reproduction and rational use of biological diversity, sustainable functioning and development of state natural parks of the Kyrgyz Republic, as well as the implementation of state supervision and control over compliance with the requirements of land legislation, water use rules, maintenance of waterbodies and water infrastructure, and rational use of water resources. The Ministry of Agriculture, Water Resources and Regional Development implements the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES) as the Administrative Authority of CITES of the Kyrgyz Republic.",https://www.ecolex.org/details/legislation/governmental-decree-no-83-validating-the-regulation-on-the-ministry-of-agriculture-water-economy-and-regional-development-lex-faoc203113/?type=legislation&xsubjects=Mineral+resources&page=248,"Agricultural & rural development, Food & nutrition, Water, Wild species & ecosystems",Regulation,"Institution, Policy/planning, Agricultural development, Agricultural commodities, Drainage/land reclamation, Irrigation, Agricultural land, Enforcement/compliance, Local government, Governance, Food security, Processing/handling, Surface water, Freshwater resources management, Aquaculture, Sustainable use, Authorization/permit, Endangered species, Protection of species, Trade in species, Wild fauna, Wild flora","Asia, Central Asia, CIS (Commonwealth of Independent States), Europe and Central Asia, Landlocked Developing Nations, North Asia",This Governmental Decree enters into force on the date of its official publication.,ECOLEX_Legislation
"Decreto 1265 – Reforma el Reglamento a la Ley Orgánica de Agrobiodiversidad, Semillas y Fomento a la Agricultura Sustentable.",2021,Ecuador,"El presente Decreto modifica el Reglamento a la Ley Orgánica de Agrobiodiversidad, Semillas y Fomento a la Agricultura Sustentable. Particularmente, se agrega el Capitulo II relacionado al fondo de investigación de agrobiodiversidad, semillas y agricultura sustentable – FIASA.  Se establecen los fines del FIASA. Se establece el consejo directivo del FIASA y sus atribuciones. Se establece la comisión técnica del FIASA.",https://www.ecolex.org/details/legislation/decreto-1265-reforma-el-reglamento-a-la-ley-organica-de-agrobiodiversidad-semillas-y-fomento-a-la-agricultura-sustentable-lex-faoc212726/?type=legislation&xsubjects=Mineral+resources&page=248,"Cultivated plants, General",Regulation,"Financing, Special fund, Biodiversity, Planting material/seeds, Genetic resources, Sustainable use, Institution, Plant production, Certification","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
Resolución N⁰ 59/2021 – Exportación de productos de especies forestales incluidas en la convención sobre el Comercio Internacional de Especies Amenazadas de Fauna y Flora Silvestres (CITES).,2021,Argentina,"La presente Resolución tiene como objeto establecer un nuevo marco técnico común y mejorador que se complemente con las normativas provinciales vigentes con el fin de amenizar los procesos a nivel regional, modernizar los mecanismos de presentación y brindar mayor claridad al proceso de aprovechamiento de los productos forestales madereros de las especies forestales que se encuentran o se encontrasen alcanzadas por el Apéndice II de CITES. Se establece especificaciones técnicas para el aprovechamiento forestal de productos con destino a la exportación de especies forestales. Se establece criterios de adjudicación de cupos, procedimientos de control y seguimiento de las intervenciones que originen productos para exportación de especies forestales contenidas en el Apéndice II de CITES.",https://www.ecolex.org/details/legislation/resolucion-n0-592021-exportacion-de-productos-de-especies-forestales-incluidas-en-la-convencion-sobre-el-comercio-internacional-de-especies-amenazadas-de-fauna-y-flora-silvestres-cites-lex-faoc207017/?type=legislation&xsubjects=Mineral+resources&page=248,Forestry,Regulation,"Protection of species, Biodiversity, International trade, Authorization/permit, Trade in species","Americas, Latin America and the Caribbean, South America, South Atlantic",,ECOLEX_Legislation
Real Decreto Nº 149/2021 - Por el que se regula el programa de ayudas para la realización de actuaciones de eficiencia energética en explotaciones agropecuarias y se acuerda la concesión directa de las ayudas de este programa a las comunidades autónomas.,2021,Spain,"Este real decreto tiene por objeto la aprobación del programa de ayudas para la realización de actuaciones de eficiencia energética en explotaciones agropecuarias, regular la concesión directa, con carácter extraordinario, y por razones de interés público, social y económico, de ayudas a las comunidades autónomas, así como su distribución y entrega, en las cuantías y términos que figuran en el anexo III. Asimismo establece las bases reguladoras para la concesión de subvenciones del programa de ayudas para la realización de actuaciones de eficiencia energética en explotaciones agropecuarias a sus destinatarios últimos, cuya finalidad es reducir el consumo de energía final en el sector agrícola para cumplir con los objetivos fijados por el artículo 7 de la Directiva 2012/27/UE. Serán beneficiarias directas de las ayudas previstas en este real decreto las comunidades autónomas relacionadas en el anexo III de este real decreto, que deberán destinar el importe de las mismas a los sujetos que se enumeran en el artículo 11. El programa está dotado con una cuantía inicial de 30.000.000 euros. El artículo 13 establece las actuaciones subvencionables.",https://www.ecolex.org/details/legislation/real-decreto-no-1492021-por-el-que-se-regula-el-programa-de-ayudas-para-la-realizacion-de-actuaciones-de-eficiencia-energetica-en-explotaciones-agropecuarias-y-se-acuerda-la-concesion-directa-de-las-ayudas-de-este-programa-a-las-comunidades-autonomas-lex-faoc218217/?type=legislation&xsubjects=Mineral+resources&page=248,"Agricultural & rural development, Energy",Regulation,"Ecofriendly products/ecofriendly processes, Subsidy/incentive, Local government, Irrigation, Procedural matters, Special fund, Energy conservation/energy production","Europe, Europe and Central Asia, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe","Este programa estará en vigor desde el día siguiente al de la publicación de este real decreto en el ""Boletín Oficial del Estado"" hasta el 31 de diciembre de 2023.",ECOLEX_Legislation
Decreto Nº 1264 - Reglamento General a la Ley Orgánica para la Planificación Integral de la Circunscripción Territorial Especial Amazónica.,2021,Ecuador,"El presente Decreto aprueba el Reglamento General a la Ley Orgánica para la Planificación Integral de la Circunscripción Territorial Especial Amazónica, que tiene por objeto regular las acciones. procedimientos generales, instrumentos y mecanismos que permitan la aplicabilidad de lo dispuesto en la Ley Orgánica para la Planificación Integral de la Circunscripción Territorial Especial Amazónica. Las disposiciones del presente Reglamento son de aplicación obligatoria para todos los actores de la Circunscripción Territorial Especial Amazónica inmersos en la Ley Orgánica para la Planificación Integral de la Circunscripción Territorial Especial Amazónica, todas las instituciones públicas comprendidas en la Ley Orgánica del Servicio Público, las personas naturales, personas jurídicas, consorcios, empresas privadas, empresas mixtas, empresas comunitarias con capital nacional o extranjero, organizaciones pueblos y nacionalidades y quienes desarrollan actividades en la Circunscripción Territorial Especial Amazónica.",https://www.ecolex.org/details/legislation/decreto-no-1264-reglamento-general-a-la-ley-organica-para-la-planificacion-integral-de-la-circunscripcion-territorial-especial-amazonica-lex-faoc201505/?type=legislation&xsubjects=Mineral+resources&page=248,"Environment gen., Water, Wild species & ecosystems",Regulation,"Sustainable development, Institution, Environmental planning, Ecosystem preservation, Protected area, Cultural heritage, Protection of habitats, Indigenous peoples, Land-use planning, Basin/catchment/watershed, Climate change, Social protection, Special fund, Inland waters, Policy/planning, Water supply, Sustainable use, Biodiversity, Management/conservation, Community management, Monitoring","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
Decree-Law No. 07/2020 creating the Statute of the National Institute of Public Works and Urbanism (INOPU).,2021,Sao Tome and Principe,"This Decree-Law creates the Statute of the National Institute of Public Works and Urbanism (INOPU), whose main objective is to: supervise, regulate, control, direct, supervise and sanction the infractions related to the activities of Public Works and Urbanism. It establishes composition, duties and responsibilities of the above mentioned Institute, in particular entitled to perform the following activities: carry out inspection to entities in the construction sector, by supervising compliance with the legal duties; request the provision of information, elements and documents relating to companies and individual entrepreneurs, with any public entities, namely local authorities, bodies and services that comprise the tax administration and social security; request the administrative and police authorities to take necessary measures for the performance of their duties.",https://www.ecolex.org/details/legislation/decree-law-no-072020-creating-the-statute-of-the-national-institute-of-public-works-and-urbanism-inopu-lex-faoc202527/?type=legislation&xsubjects=Mineral+resources&page=248,"Environment gen., Land & soil",Legislation,"Institution, Monitoring, Land-use planning, Use restrictions, Environmental planning, Urban land, Legal proceedings/administrative proceedings, Inspection, Policy/planning","Africa, Central Africa, Least Developed Countries, Small Island Developing States",This Decree-Law enters into force the day after its publication.,ECOLEX_Legislation
"Decreto Nº 248 - Modifica el Decreto Único Reglamentario del Sector Administrativo Agropecuario, Pesquero y de Desarrollo Rural, en lo relacionado con las compras públicas de alimentos.",2021,Colombia,"El presente Decreto modifica el Decreto Único Reglamentario del Sector Administrativo Agropecuario, Pesquero y de Desarrollo Rural, en lo relativo a las compras públicas de alimentos agropecuarios y pesqueros. Se dispone que las Secretarías  Departamentales de Agricultura o quien haga sus veces, deberán crear un Registro  general de pequeños productores y productores de la Agricultura Campesina,  Familiar y Comunitaria individuales y/o de organizaciones de productores  legalmente constituidas presentes en el departamento, con el fin de identificar a  los oferentes de productos agropecuarios, y dirigir organizadamente programas  de acompañamiento a proveedores, que permitan una mayor participación de los  productores locales en los esquemas de compras públicas.",https://www.ecolex.org/details/legislation/decreto-no-248-modifica-el-decreto-unico-reglamentario-del-sector-administrativo-agropecuario-pesquero-y-de-desarrollo-rural-en-lo-relacionado-con-las-compras-publicas-de-alimentos-lex-faoc201401/?type=legislation&xsubjects=Mineral+resources&page=248,"Agricultural & rural development, Fisheries",Regulation,"Institution, Contract farming, Agricultural commodities, Internal trade, Family farming, Smallholders/peasants, Indigenous peoples, Non-governmental entity, Registration, Contract/agreement, Farming, Aquaculture, Fish products","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
Décret n°2021-0308/PRES/PM/MINEFID/MFPTPS portant statut particulier du métier santé humaine et animale,2021,Burkina Faso,"Le présent décret porte le statut particulier du métier santé humaine et animale. Le métier « santé humaine et animale » regroupe les familles d'emplois intervenant dans la prévention des maladies, l'amélioration de l'état de santé humaine et animale et de la qualité de la production animale. Le métier « santé humaine et animale » est constitué des familles d'emplois et des emplois de fonctionnaires suivants : (I) la famille d'emplois « santé communautaire » : l'emploi de technicien d'hygiène hospitalière ; l'emploi d'agent de santé communautaire ; l'emploi de technicien de santé communautaire ; l'emploi de technicien supérieur de santé communautaire ; l'emploi d'ingénieur de santé communautaire ; (II) la famille d'emplois « santé environnementale » : l'emploi de technicien supérieur du génie sanitaire; et l'emploi d'ingénieur du génie sanitaire ; (III) la famille d'emplois « soins infirmiers et obstétricaux » : l'emploi d ' infirmier ; l'emploi de sage-femme ou maïeuticien ; l'emploi d'ingénieur des sciences infirmières et obstétricales ; (IV) la famille d'emplois « laboratoire de biologie médicale » : l'emploi de technologiste biomédical ; l'emploi de biologiste médical ; (V) la famille d'emplois « imagerie médicale » : l'emploi de technicien supérieur en médicale ; et l'emploi d'ingénieur en imagerie médicale ; (VI) la famille d'emplois « sciences pharmaceutiques» : l'emploi de préparateur d'Etat en pharmacie; et l'emploi d' ingénieur en sciences pharmaceutiques ; (VII) la famille d'emplois « imagerie magnétique » : l'emploi de physicien médical ; (VII) la famille d'emplois « nutrition et diététique »: l'emploi de technicien supérieur en nutrition et diététique ; l'emploi de nutritionniste ; (IX) la famille d'emplois « technologie d'assistance médicale » : l'emploi de technicien supérieur en technologie d' assistance médicale ; l'emploi d' ingénieur en technologie assistance médicale ; (X) la famille d'emplois « maintenance biomédicale » : l'emploi de technicien supérieur en maintenance biomédical spécialisé ; l'emploi d'ingénieur en génie biomédical ; (XI) la famille d'emplois « gestion des services de santé » : l'emploi de gestionnaire des services de santé; l'emploi d'administrateur des services de santé ; (XII) la famille d'emplois « logistique de santé » : l'emploi de gestionnaire en logistique de santé; l’emploi d'administrateur en logistique de santé ; (XIII) la famille d'emplois « médecine »: l'emploi de médecin généraliste ; l'emploi de médecin spécialiste ; (XIV) la famille d'emplois « pharmacie » : l'emploi de pharmacien généraliste; l'emploi de pharmacien spécialiste ; (XV) la famille d'emplois « chirurgie dentaire » : l'emploi de chirurgien-dentiste généraliste ; l'emploi de chirurgien-dentiste spécialiste ; (XVI) la famille d'emplois « psychomotricité » : l'emploi de psychomotricien ; (XVII) la famille d'emplois « psychologie» : l'emploi de psychologue clinicien ; (XVIII) la famille d'emplois « soins et production animaliers » : l'emploi d'agent technique d'élevage et de santé animale ; l'emploi de technicien supérieur cl' élevage et de santé animale ; l'emploi de conseiller d'élevage et de santé animale ; l'emploi d'ingénieur d'élevage et de santé animale ; (XIX) la famille d'emplois « diagnostic et soins vétérinaires » : l’emploi de vétérinaire ; (XX) la famille d'emplois « laboratoire d'élevage » : l’emploi d'agent technique de laboratoire d' élevage ; l'emploi de technicien supérieur de laboratoire d’élevage ; l'emploi ingénieur de laboratoire d'élevage ; (XXI) la d’emplois « ressources halieutiques » : l'emploi d'agent tech nique halieute; l'emploi de technicien supérieur halieute; l'emploi d' ingénieur halieute.",https://www.ecolex.org/details/legislation/decret-n2021-0308prespmminefidmfptps-portant-statut-particulier-du-metier-sante-humaine-et-animale-lex-faoc210364/?type=legislation&xsubjects=Mineral+resources&page=248,"Livestock, Environment gen., Food & nutrition, Fisheries, Water, General",Regulation,"Integrated management, Education, Environmental standards, Monitoring, Protection of environment, Public health, Waste disposal, Waste domestic sources, Waste management, Waste non-domestic sources, Early warning system, Policy/planning, Pollution control, Radiation, Research, Risk assessment/management, Use restrictions, Biosecurity, Standards, Animal health, Aquaculture, Capacity building, Classification/declassification, Community management, Data collection/reporting, Agricultural extension, Fish disease, Fishery management and conservation, Hygiene/sanitary procedures, Inspection, Drugs, Fish products, Fishing area, Fishing gear/fishing method, Protected fishing area, Agricultural development, Nutrition, Breastfeeding/infant food, Public participation, Food quality control/food safety, Animal production, Business/industry/corporations, Enforcement/compliance, Cooperative/producer organization, Pests/diseases, Grazing, Animal by-products, Pastoralism, Freshwater pollution, Potable water, Sewerage, Water quality standards, Water supply","Africa, Landlocked Developing Nations, Least Developed Countries, Sahel, Western Africa",,ECOLEX_Legislation
Ley N⁰ 31145 -Ley de Saneamiento Físico-Legal y Formalización de Predios Rurales a Cargo de los Gobiernos Regionales,2021,Peru,"La presente ley tiene por objeto establecer el marco legal para la ejecución de los procedimientos de saneamiento físico-legal, formalización de los predios rústicos y de tierras eriazas habilitadas a nivel nacional a cargo de los gobiernos regionales en virtud de la función transferida prevista en el literal n) del artículo 51 de la Ley 27867, Ley Orgánica de Gobiernos Regionales, a fin de promover el cierre de brechas de la titulación rural; asimismo, busca fortalecer los mecanismos de coordinación y articulación para el ejercicio de la función rectora, conforme a ley.",https://www.ecolex.org/details/legislation/ley-n0-31145-ley-de-saneamiento-fisico-legal-y-formalizacion-de-predios-rurales-a-cargo-de-los-gobiernos-regionales-lex-faoc213879/?type=legislation&xsubjects=Mineral+resources&page=248,"Land & soil, General",Legislation,"Decentralisation, Cadastre/land registration, Legal proceedings/administrative proceedings","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
