Policy,Year,Country,Policy_Content,URL,Subject,Document_Type,Keyword,Geographical_area,Entry into force notes,Source
Presidential Decree No. 50 “On the improvement of timber accounting activities.”,2021,Belarus,"The President, for the purpose of accounting, control and rational management of harvested timber, decrees to ensure the implementation and operation in the Republic of Belarus unified state automated information timber accounting system and transactions with it (EGAIS), used for the formation, processing, analysis, control and storage of information on timber subject to harvesting, harvested, exported, transported and sold timber. Timber harvested on the lands of the forest fund, its transportation and trade are subject to accounting in the unified state automated information timber accounting system and transactions with it (EGAIS). Legal entities and individual entrepreneurs carrying out harvesting, and (or) logging, and (or) transportation and (or) trade of timber harvested on lands not included in the lands of the forest fund, have the right to keep records of it in the unified state automated information timber accounting system and transactions with it (EGAIS). Transportation and (or) sale by legal persons and individual entrepreneurs, as well as transportation by natural persons of timber harvested on the lands of the forest fund and not recorded in the unified state automated information timber accounting system and transactions with it (EGAIS) shall be prohibited.",https://www.ecolex.org/details/legislation/presidential-decree-no-50-on-the-improvement-of-timber-accounting-activities-lex-faoc210305/?type=legislation&xsubjects=Mineral+resources&page=253,Forestry,Regulation,"Timber, Timber extraction/logging, Business/industry/corporations, Registration, Transport/storage, Data collection/reporting, Access-to-information, Forest management/forest conservation","CIS (Commonwealth of Independent States), Eastern Europe, Europe, Europe and Central Asia",This Presidential Decree enters into force six months after its official publication.,ECOLEX_Legislation
Resolución N⁰ 44/2021 - Crea el Programa de Planificación y Ordenamiento Territorial.,2021,Argentina,"La presente Resolución crea el “Programa de planificación y Ordenamiento Territorial”, el que será implementado por el Ministerio de Desarrollo Territorial y Hábitat. Este programa comprende: a) la promoción de propuestas de Legislación Provincial de Desarrollo Territorial; b), el Programa de Capacitación y Asistencia Técnica en Planificación y Ordenamiento territorial; c), el concurso “Experiencias Innovadoras de Planificación, Desarrollo Territorial y Políticas de Suelo para la Reconstrucción Argentina”; d), El Registro Territorial de Suelo Apto para programas habitacionales y proyectos urbanos.",https://www.ecolex.org/details/legislation/resolucion-n0-442021-crea-el-programa-de-planificacion-y-ordenamiento-territorial-lex-faoc206891/?type=legislation&xsubjects=Mineral+resources&page=253,Land & soil,Regulation,"Education, Urban land, Land-use planning","Americas, Latin America and the Caribbean, South America, South Atlantic",,ECOLEX_Legislation
"Ley Nº 31126 - Modifica la Ley Nº 27972, Ley Orgánica de Municipalidades y la Ley Nº 29792, Ley de creación, organización y funciones del Ministerio de Desarrollo e Inclusión Social (MIDIS), para ampliar el apoyo o atención alimentaria temporal ante desastres naturales o emergencia sanitaria y optimizar la labor de los comedores populares.",2021,Peru,"La presente Ley modifica la Ley Nº 27972, Ley Orgánica de Municipalidades y la Ley Nº 29792, Ley de creación, organización y funciones del Ministerio de Desarrollo e Inclusión Social (MIDIS), para ampliar el apoyo o atención alimentaria temporal ante desastres naturales o emergencia sanitaria y optimizar la labor de los comedores populares. La presente Ley declara de interés nacional y preferente atención la asignación de recursos públicos para optimizar la labor y atención alimentaria que brindan los comedores populares, así como las ollas comunes y otras iniciativas ciudadanas de apoyo o atención alimentaria temporal que se generen en el marco de la presente ley, reconociendo su aporte como principales organizaciones de base y de emprendimiento ante la crisis social y económica generada por el COVID-19 en el país.",https://www.ecolex.org/details/legislation/ley-no-31126-modifica-la-ley-no-27972-ley-organica-de-municipalidades-y-la-ley-no-29792-ley-de-creacion-organizacion-y-funciones-del-ministerio-de-desarrollo-e-inclusion-social-midis-para-ampliar-el-apoyo-o-atencion-alimentaria-temporal-ante-desastres-naturales-o-emergencia-sanitaria-y-optimizar-la-labor-de-los-comedores-populares-lex-faoc203305/?type=legislation&xsubjects=Mineral+resources&page=253,"Agricultural & rural development, Food & nutrition, General",Legislation,"Food security, Local government, Public participation, Institution, Hazards, Less favoured areas, Social protection, Registration","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Decreto Supremo Nº 029-2021-PCM — Reglamento del Decreto Legislativo Nº 1412, Ley de Gobierno Digital y establece disposiciones sobre las condiciones, requisitos y uso de las tecnologías y medios electrónicos en el procedimiento administrativo.",2021,Peru,"El presente Decreto Supremo aprueba el Reglamento del Decreto Legislativo que aprueba la Ley de Gobierno Digital, y establece disposiciones sobre las condiciones, requisitos y uso de las tecnologías y medios electrónicos en el procedimiento administrativo. El presente Reglamento tiene por objeto: 1) Regular las actividades de gobernanza y gestión de las tecnologías digitales en las entidades de la Administración Pública en materia de Gobierno Digital, que comprende la identidad digital, interoperabilidad, servicios digitales, datos, seguridad digital y arquitectura digital, así como establecer el marco jurídico aplicable al uso transversal de tecnologías digitales en la digitalización de procesos y prestación de servicios digitales en los tres niveles de gobierno, con observancia de los deberes y derechos fundamentales previstos en la Constitución Política del Perú y en los tratados internacionales de derechos humanos y otros tratados internacionales ratificados por el Perú; 2) Establecer las condiciones, requisitos y uso de las tecnologías y medios electrónicos en el procedimiento administrativo, y los criterios, condiciones, mecanismos y plazos de implementación de la casilla única electrónica.",https://www.ecolex.org/details/legislation/decreto-supremo-no-029-2021-pcm-reglamento-del-decreto-legislativo-no-1412-ley-de-gobierno-digital-y-establece-disposiciones-sobre-las-condiciones-requisitos-y-uso-de-las-tecnologias-y-medios-electronicos-en-el-procedimiento-administrativo-lex-faoc203423/?type=legislation&xsubjects=Mineral+resources&page=253,General,Regulation,"Institution, Governance, Local government, Data collection/reporting, Access-to-information, Capacity building, Public participation","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
Law on environmental protection.,2021,Bosnia and Herzegovina,"This Law regulates: a) the principles of environmental protection; b) protection of environmental components; c) competence in the field of environmental protection; d) information and education on the environment; e) access to environmental information and public participation in the field of environmental protection; f) environmental planning; g) strategic environmental impact assessment; h) establishment of environmental quality standards; i) environmental impact assessment; j) environmental permit; k) prevention of large-scale accidents; l) financing of environmental protection; m) civil liability for environmental damage; n) eco-labelling and environmental management system; o) inter-entity cooperation in the field of environmental protection; p) administrative and inspection supervision and r) misdemeanor provisions. General objectives of this Law are: a) reduced use, prevention of pollution and environmental pollution, prevention of disturbances, as well as improvement and restoration of the damaged environment; b) improvement of environmental conditions, protection of human health, including the right to a healthy life; c) conservation and protection of natural resources, rational use of resources and such a way of doing business which ensures the renewal of resources; d) harmonization of social, economic and other interests of the Federation of BiH with the requirements for environmental protection; e) realization and improvement of international cooperation in environmental protection; f) public animation and public participation in activities aimed at environmental protection; g) coordination of the economy and integration of social and economic development in accordance with the requirements of environmental protection; h) establishment and development of institutions for protection and preservation of the environment. The provisions of this Law apply to: a) all components of the environment (air, water, soil, world of plants, animals and fungi, landscape, built environment); b) all types of activities whose purpose is the use and burdening of natural resources, i.e. the impact on the environment that means the risk of pollution during the activity, or have a negative impact on the environment (such as noise, vibration, radiation, excluding nuclear radiation, waste, light pollution , etc.); c) rights and responsibilities of legal and natural persons performing activities determined by law; d) tasks in the field of environment arising from international conventions. Everyone has the right to a healthy and environmentally sound environment as a fundamental human right and it is a general duty to protect and improve the environment for the benefit of present and future generations. Entities that ensure environmental protection are the Federation of Bosnia and Herzegovina, cantons and local self-government units in accordance with this Law and other regulations.",https://www.ecolex.org/details/legislation/law-on-environmental-protection-lex-faoc204063/?type=legislation&xsubjects=Mineral+resources&page=254,Environment gen.,Legislation,"Access-to-information, Legal proceedings/administrative proceedings, Authorization/permit, Hazards, Ecofriendly products/ecofriendly processes, EIA, Environmental planning, Financing, Framework law, Inspection, International relations/cooperation, Liability/compensation, Monitoring, Offences/penalties, Pollution control, Protection of environment, Public health, Public participation, Right to clean/healthy environment, Sustainable use, Human rights, Policy/planning","Europe, Europe and Central Asia, Mediterranean, Southern Europe",This text entered into force eight days after its publication in the Official Gazette (published on 18 June 2021).,ECOLEX_Legislation
Decree on the financial structure of the portfoglio for the direct payments program in 2020.,2021,Croatia,"This Decree, as in accordance with the provisions of the Croatian Law on agriculture, establishes the financial structure of the portfoglio for the direct payments programme in 2020, which consists of the European Agricultural Guarantee Fund (EAGF) and supplementary national direct payments from the state budget of the Republic of Croatia. Among other European Union legislative documents as listed in article 2, this text enforces the provisions of the Commission Implementing Regulation (EU) 2020/1424 of 8 October 2020 amending Implementing Regulation (EU) 2020/1017 as regards the budgetary ceilings for 2020 applicable to certain direct support schemes in Belgium, Bulgaria, Denmark, Croatia, Luxembourg and Portugal.",https://www.ecolex.org/details/legislation/decree-on-the-financial-structure-of-the-portfoglio-for-the-direct-payments-program-in-2020-lex-faoc201355/?type=legislation&xsubjects=Mineral+resources&page=254,Agricultural & rural development,Regulation,"Agricultural development, Financial agricultural measures, Subsidy/incentive","Europe, Europe and Central Asia, European Union Countries, Mediterranean, Southern Europe",This text entered into force on the day after its publication in the Official Gazette (published on 19 February 2021).,ECOLEX_Legislation
Acuerdo Nº 144-2021 — Reforma el Estatuto Orgánico Sustitutivo de Gestión Organizacional por Procesos del Ministerio de Salud Pública. Texto consolidado.,2021,Ecuador,"El presente Acuerdo modifica el Estatuto Orgánico Sustitutivo de Gestión Organizacional por Procesos del Ministerio de Salud Pública. El Ministerio de Salud ejerce, como Autoridad Sanitaria Nacional, la rectoría, regulación, planificación, coordinación, control y gestión de la Salud Pública ecuatoriana a través de la gobernanza, vigilancia de la salud pública, provisión de servicios de atención integral, prevención de enfermedades, promoción de la salud e igualdad, investigación y desarrollo de la ciencia y tecnología y la articulación de los actores del sistema, con el fin de garantizar el derecho a la Salud.",https://www.ecolex.org/details/legislation/acuerdo-no-144-2021-reforma-el-estatuto-organico-sustitutivo-de-gestion-organizacional-por-procesos-del-ministerio-de-salud-publica-texto-consolidado-lex-faoc201552/?type=legislation&xsubjects=Mineral+resources&page=254,"Food & nutrition, General",Regulation,"Institution, Legal proceedings/administrative proceedings, Policy/planning, Public health, Equity, Early warning system, Research, Data collection/reporting, Gender, Capacity building, Hygiene/sanitary procedures, Inspection, Food quality control/food safety","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Acuerdo por el que se da a conocer el formato del trámite a cargo de la Comisión Nacional Forestal denominado Autorización para el funcionamiento de centros de almacenamiento y transformación de materias primas forestales, y centros de transformación móviles.",2021,Mexico,"El presente Acuerdo, — considerando que el Reglamento de Ley General de Desarrollo Forestal Sustentable de 2020, establece en sus artículos 123 y 124 los requisitos que los particulares deberán atender, para obtener la autorización de funcionamiento de los centros de almacenamiento y de transformación de Materias primas forestales, incluidos los móviles —, da a conocer el formato oficial de la solicitud de autorización para el funcionamiento de centros de almacenamiento y transformación de materias primas forestales, y centros de transformación móviles.",https://www.ecolex.org/details/legislation/acuerdo-por-el-que-se-da-a-conocer-el-formato-del-tramite-a-cargo-de-la-comision-nacional-forestal-denominado-autorizacion-para-el-funcionamiento-de-centros-de-almacenamiento-y-transformacion-de-materias-primas-forestales-y-centros-de-transformacion-moviles-lex-faoc202367/?type=legislation&xsubjects=Mineral+resources&page=254,Forestry,Regulation,"Institution, Legal proceedings/administrative proceedings, Authorization/permit, Forest management/forest conservation, Timber, Timber extraction/logging, Processing/handling","Americas, Central America, East Pacific, Latin America and the Caribbean, North Atlantic, North Pacific, North-East Pacific",,ECOLEX_Legislation
Resolución N⁰ 006-NG-DINARDAP-2021 – Integra al Instituto de Economía Popular y Solidaria al Sistema Nacional de Registro de Datos Públicos.,2021,Ecuador,"La presente Resolución integra al Instituto de Economía Popular y Solidaria al Sistema Nacional de Registro de Datos Públicos. El Instituto de Economía Popular y Solidaria será la entidad o institución responsable de la integridad, protección, veracidad, autenticidad, gestión, administración, debida conservación y control de los registros y bases de datos a su cargo. Se establece una tabla diferenciando datos confidenciales y datos accesibles.",https://www.ecolex.org/details/legislation/resolucion-n0-006-ng-dinardap-2021-integra-al-instituto-de-economia-popular-y-solidaria-al-sistema-nacional-de-registro-de-datos-publicos-lex-faoc207591/?type=legislation&xsubjects=Mineral+resources&page=254,General,Regulation,"Data collection/reporting, Institution","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Ley Nº 1064 - Crea la Secretaría Nacional para Asuntos del Espacio Ultraterrestre, la Luna y otros Cuerpos Celestes",2021,Nicaragua,"La presente Ley crea la Secretaría Nacional para Asuntos del Espacio Ultraterrestre, la Luna y otros Cuerpos Celestes, como una entidad descentralizada, adscrita a la Presidencia de la República y bajo la rectoría del Ejército de Nicaragua, que permita dar seguimiento al cumplimiento de los compromisos que se derivan del Tratado sobre los Principios que deben regir las actividades de los Estados en la Exploración y Utilización del Espacio Ultraterrestre, incluso la Luna y otros Cuerpos Celestes, Convenios, Acuerdos y Declaraciones en esta materia.",https://www.ecolex.org/details/legislation/ley-no-1064-crea-la-secretaria-nacional-para-asuntos-del-espacio-ultraterrestre-la-luna-y-otros-cuerpos-celestes-lex-faoc201097/?type=legislation&xsubjects=Mineral+resources&page=254,Air & atmosphere,Legislation,"Institution, Outer space","Americas, Central America, East Pacific, Latin America and the Caribbean, North-East Pacific",,ECOLEX_Legislation
"Ley Nº 2082 - Ley que crea la categoría de municipios ""ciudades capitales"" y adopta mecanismos tendientes a fortalecer la descentralización administrativa .",2021,Colombia,"La presente Ley  tiene por objeto crear la categoría de municipios ""ciudades capitales"" y adoptar mecanismos tendientes a fortalecer la descentralización administrativa, de conformidad con lo estipulado en el Artículo 320 de la Constitución Política. El Distrito Capital de Bogotá y los demás distritos y municipios que tienen la condición de capitales departamentales pertenecerán a la categoría de ""ciudades capitales"" y tendrán un régimen especial para su organización, gobierno y administración y un tratamiento diferenciado por parte de las autoridades administrativas, con el fin de promover su desarrollo integral y regional, a partir de su población e importancia económica. Las ciudades capitales estarán sometidas a la Constitución, a las leyes especiales que se dictan para definir su organización, funcionamiento, recursos y competencias, y, en ausencia de disposiciones especiales constitucionales o legales, a las normas vigentes que rigen para los demás municipios.",https://www.ecolex.org/details/legislation/ley-no-2082-ley-que-crea-la-categoria-de-municipios-ciudades-capitales-y-adopta-mecanismos-tendientes-a-fortalecer-la-descentralizacion-administrativa-lex-faoc200769/?type=legislation&xsubjects=Mineral+resources&page=254,General,Legislation,"Institution, Public participation, Legal proceedings/administrative proceedings, Local government, Capacity building, Sustainable development, Urban land, Policy/planning","Amazonia, Americas, Andean States, East Pacific, Latin America and the Caribbean, North-East Pacific, South America, South-Eastern Pacific",,ECOLEX_Legislation
"Ordinance amending the Ordinance No. 5 of 24 February 2015 on the implementation of measure 12 ""Natura 2000 payments and the Water Framework Directive"" of the Rural Development Programme 2014-2020.",2021,Bulgaria,"This Ordinance amends several parts of the Ordinance No. 5 of 24 February 2015 on the implementation of measure 12 ""Natura 2000 payments and the Water Framework Directive"" of the Rural Development Programme 2014-2020 (originally published in the Official Gazette of the Republic of Bulgaria 16/2015, and last amended in the Gazette 18/2019).",https://www.ecolex.org/details/legislation/ordinance-amending-the-ordinance-no-5-of-24-february-2015-on-the-implementation-of-measure-12-natura-2000-payments-and-the-water-framework-directive-of-the-rural-development-programme-2014-2020-lex-faoc201060/?type=legislation&xsubjects=Mineral+resources&page=254,"Environment gen., Water",Regulation,"Protected area, Financing, Policy/planning, Subsidy/incentive, Protection of habitats, Waterworks","Black Sea, Eastern Europe, Europe, Europe and Central Asia, European Union Countries",This text enters into force on the day of its publication in the Official Gazette (originally published on 26 February 2021).,ECOLEX_Legislation
Ordonnance no 2021-167 du 17 février 2021 relative à l’hydrogène,2021,France,"Cette Ordonnance règlemente l’hydrogène. Plus précisément, le code de l’énergie est complété par un livre VIII qui prévoit le définitions, le soutien à la production de certaines catégories d’hydrogène ; autoconsommation ; les garanties de traçabilité et d’origine ; dispositions particulières aux garanties d’origine associées à la production des installations bénéficiant d’une aide de l’état ; l’organisme de gestion des garanties de production ; garanties d’origine délivrées par d’autres états de l’union européenne ; pouvoirs d’enquête, contrôles et sanctions administratives ; recherche et constatation des manquements de l’organisme de gestion des garanties ; recherche et constatation des manquements des demandeurs de garanties ; et sanctions administratives.",https://www.ecolex.org/details/legislation/ordonnance-no-2021-167-du-17-fevrier-2021-relative-a-lhydrogene-lex-faoc213950/?type=legislation&xsubjects=Mineral+resources&page=254,Energy,Legislation,"Ecofriendly products/ecofriendly processes, Energy conservation/energy production, Enforcement/compliance, Subsidy/incentive, Offences/penalties, Renewable energy","Alps, Europe, Europe and Central Asia, European Union Countries, Mediterranean, North Atlantic, North Sea, North-East Atlantic, Western Europe",,ECOLEX_Legislation
Regulation on the forest management plan of the Čičarija forest management unit (2020–2029).,2021,Slovenia,"This Regulation, based on the provisions of the Slovenian Forest Law, determines the forest management plan of the Čičarija forest management unit (ownership both private and public), prepared for the period from 1 January 2020 to 31 December 2029 by the Slovenian Forest Service, Sežana Regional Unit. This text indicates issues regarding production functions, ecological functions, social functions and maximum timber/felling, among cultivation works necessary for the preservation and development of forests, construction and maintenance of fire-fighting facilities, maintenance of grasslands, protection with pegs, water surface maintenance.",https://www.ecolex.org/details/legislation/regulation-on-the-forest-management-plan-of-the-cicarija-forest-management-unit-20202029-lex-faoc206763/?type=legislation&xsubjects=Mineral+resources&page=254,Forestry,Regulation,"Forest management/forest conservation, Forestry protection measures, Private forest, Public forest, Recreational forest, Timber extraction/logging, Forest fires","Alps, Europe, Europe and Central Asia, European Union Countries, Mediterranean, Southern Europe",This text entered into force on 19 February 2021.,ECOLEX_Legislation
Regulation on the forest management plan of the Radovljica forest management unit-right bank of the Sava river (2020–2029).,2021,Slovenia,"This Regulation, based on the provisions of the Slovenian Forest Law, determines the forest management plan of the Radovljica forest management unit (right bank of the Sava river) forest management unit (public and private forest), prepared for the period from 1 January 2020 to 31 December 2029 by the Slovenian Forest Service, Bled Regional Unit. This text indicates issues regarding production functions, ecological functions, social functions and maximum timber/felling, among cultivation works necessary for the preservation and development of forests, forest fence protection, erosion protection; maintenance of grasslands, water surface maintenance and insect protection works (see articles 4 and 5).",https://www.ecolex.org/details/legislation/regulation-on-the-forest-management-plan-of-the-radovljica-forest-management-unit-right-bank-of-the-sava-river-20202029-lex-faoc206779/?type=legislation&xsubjects=Mineral+resources&page=254,Forestry,Regulation,"Forest management/forest conservation, Forestry protection measures, Public forest, Timber, Recreational forest, Timber extraction/logging","Alps, Europe, Europe and Central Asia, European Union Countries, Mediterranean, Southern Europe",This text entered into force on 19 February 2021.,ECOLEX_Legislation
"Décret nº 2021 - 068 du 17 février 2021 portant attributions, composition, organisation et fonctionnement du Comité Interministériel de Promotion des investissements",2021,Benin,"Le présent décret précise les attributions, la composition, l'organisation et les règles de fonctionnement du Comité Interministériel de Promotion des Investissements. Le Comité Interministériel de Promotion des Investissements a pour mission de coordonner les relations du Gouvernement avec les partenaires publics et privés et de concevoir les réformes visant à faire du Bénin, une destination particulièrement attractive pour les investisseurs privés.",https://www.ecolex.org/details/legislation/decret-no-2021-068-du-17-fevrier-2021-portant-attributions-composition-organisation-et-fonctionnement-du-comite-interministeriel-de-promotion-des-investissements-lex-faoc203543/?type=legislation&xsubjects=Mineral+resources&page=254,Agricultural & rural development,Regulation,"Business/industry/corporations, Financial agricultural measures, Fiscal and market measures, Governance, Institution, Procedural matters, Public private partnership (PPP)","Africa, Least Developed Countries, North Atlantic, Western Africa",,ECOLEX_Legislation
"Ley 6/2021, de 17 de febrero, de residuos y suelos contaminados de Galicia.",2021,Spain,"Constituye el objeto de esta ley la regulación de la producción y gestión sostenible de los residuos, potenciando medidas que prevengan su producción y disminuyan los impactos adversos sobre la salud humana y el medio ambiente, vinculados a su generación y gestión, al tiempo que se fomenta el uso sostenible de los recursos y la transición hacia una economía circular y baja en carbono en el territorio de la Comunidad Autónoma de Galicia. Además, es objeto de esta ley regular el régimen jurídico de los suelos contaminados aplicable en la Comunidad Autónoma de Galicia. La ley se compone de 8 títulos, a saber: instrumentos de la política de residuos (I); de la producción, posesión y gestión de residuos (II); gestión de residuos domésticos, comerciales e industriales (III); responsabilidad ampliada del sujeto productor del producto (IV); expropiación (V); de los suelos contaminados (VI); fomento, producción y difusión (VII); y vigilancia, inspección, control y potestad sancionadora (VIII).",https://www.ecolex.org/details/legislation/ley-62021-de-17-de-febrero-de-residuos-y-suelos-contaminados-de-galicia-lex-faoc203779/?type=legislation&xsubjects=Mineral+resources&page=254,"Food & nutrition, Land & soil, Water, Waste & hazardous substances",Legislation,"Food waste, Soil pollution/quality, Soil conservation/soil improvement, Soil rehabilitation, Waste disposal, Waste domestic sources, Waste non-domestic sources, Solid waste, Pollution control, Pesticides, Hazardous substances, Hazardous waste, Waste management, Waste prevention, Recycling/reuse, Organic waste, Sewerage, Effluent waste water/discharge, Institution, Inspection, Environmental standards, Standards, Protection of environment, Freshwater pollution","Europe, Europe and Central Asia, European Union Countries, Mediterranean, North Atlantic, North-East Atlantic, Southern Europe",,ECOLEX_Legislation
Presidential Decree No. 43/21 approving the Regulation for the Independent Electric Energy Production.,2021,Angola,"This Presidential Decree approves the Regulation for the Independent Electric Energy Production. This Regulation, consisting of 34 articles divided into six Chapters, establishes the Legal Regime applicable to Independent Electricity Production and the rules on the acquisition of its surplus for public supply. This Regulation applies to all natural and legal persons who carry out the activity of independent production of electricity, aimed at satisfying their own needs and who are authorized to inject surplus energy into the Public Electricity System (SEP). Self-production is excluded from the scope of this Regulation. Independent electricity production assumes the following classification: a) Independent generation under general regime; b) Independent production under special regime. Independent production under a special regime, whose remuneration regime is defined in these Regulations, includes the following special regimes: a) Independent renewable production; b) Independent emergency production.",https://www.ecolex.org/details/legislation/presidential-decree-no-4321-approving-the-regulation-for-the-independent-electric-energy-production-lex-faoc204369/?type=legislation&xsubjects=Mineral+resources&page=254,Energy,Regulation,"Energy conservation/energy production, Legal proceedings/administrative proceedings, Procedural matters, Classification/declassification","Africa, Central Africa, Least Developed Countries, South Atlantic",This Presidential Decree enters into force on the day of its publication.,ECOLEX_Legislation
Ley Nº 1359 – Ley de emergencia sanitaria.,2021,Bolivia (Plurinational State of),"La presente Ley establece el marco legal básico para el manejo de emergencias sanitarias. Sus objetivos son: a) Proteger la salud pública y prevenir su pérdida o deterioro; y b) autorizar a la Ministra o Ministro de Salud y Deportes para adoptar las medidas previstas en la presente Ley cuando así lo exijan razones sanitarias. Se establece que el Órgano Ejecutivo, mediante el Ministerio de Salud y Deportes, a solicitud fundamentada del Consejo Nacional Estratégico para Emergencias Sanitarias – creado por la presente Ley –, declarará, evaluará y gestionará la emergencia sanitaria en el ámbito territorial en el que ésta se requiera, mediante Resolución Ministerial.",https://www.ecolex.org/details/legislation/ley-no-1359-ley-de-emergencia-sanitaria-lex-faoc206511/?type=legislation&xsubjects=Mineral+resources&page=254,"Food & nutrition, General",Legislation,"Governance, Hazards, Public health, Institution, Pests/diseases, Food security","Amazonia, Americas, Andean States, Landlocked Developing Nations, Latin America and the Caribbean, South America",,ECOLEX_Legislation
"Regional Decree No. 31 validating the Regulation on the Committee on civil protection, emergencies and fire safety.",2021,Russian Federation,"This Regional Decree establishes that the regional Committee on civil protection, emergencies and fire safety is regional executive body, which performs the function of the implementation of state policy, legal regulation in the field of civil protection, protection of the population and territory against emergencies, natural and manmade disasters and with a view of ensuring fire safety, as well as law enforcement and other functions in the assigned field of activity. The Committee shall carry out the following functions: (a) planning of arrangements related to civil protection of the population; (b) keeping in constant readiness and alert forces and means of civil protection; (c) early warning of the population in relation emergencies, natural and manmade disasters, epidemics with a view of protection of human life and health; and (d) timely and reliable information of the population, also by means of mass media, on the state of protection of the population and the territory.",https://www.ecolex.org/details/legislation/regional-decree-no-31-validating-the-regulation-on-the-committee-on-civil-protection-emergencies-and-fire-safety-lex-faoc204217/?type=legislation&xsubjects=Mineral+resources&page=254,Environment gen.,Regulation,"Institution, Hazards, Early warning system, Public health, Data collection/reporting, Access-to-information","Arctic, Asia and the Pacific, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, Europe and Central Asia, North Pacific, North-West Pacific",,ECOLEX_Legislation
"An Act to amend the Natural Heritage                  Conservation Act and other provisions (SQ 2021, c 1).",2021,Canada,This Act mainly amends the Natural Heritage Conservation Act and does it so by adding and replacing several of its sections. The Act adds an introduction section where it recognises and embraces the principles and objectives of the United Nations Convention on Biological Diversity in line with the implementation responsibilities of the Gouvernment du Québec.,https://www.ecolex.org/details/legislation/an-act-to-amend-the-natural-heritage-conservation-act-and-other-provisions-sq-2021-c-1-lex-faoc201789/?type=legislation&xsubjects=Mineral+resources&page=254,"Environment gen., Forestry, Water, Wild species & ecosystems",Legislation,"Biodiversity, Forest management/forest conservation, Protection of environment, Wetlands, Marine protected areas, Protected area, Protection of species, Protection of habitats, Plant protection, Traditional knowledge/indigenous knowledge, Indigenous peoples, Protection forest, Offences/penalties, Cultural heritage","Americas, Arctic, Asia and the Pacific, East Pacific, North America, North Atlantic",,ECOLEX_Legislation
Regional Decree No. 54-pP validating the Regulation on the procedure for the allocation of subsidies to organizations and individual entrepreneurs engaged in the primary and (or) subsequent (industrial) processing of agricultural products.,2021,Russian Federation,"This Regional Decree establishes the procedure to organizations and individual entrepreneurs engaged in the primary and (or) subsequent (industrial) processing of agricultural products. It shall be applicable to allocation of subsidies for reimbursement of part of the costs for the purchase of food wheat on condition of co-financing at the expense of the federal budget and reimbursement of part of the costs of selling produced and sold bread and bakery products. The distributor of subsidies shall be Regional Ministry of Agriculture withing finances envisaged for the current fiscal year. Subsidies shall be granted to selected recipients, complying with the following requirements at the date of application for subsidies: (a) the participant of the selection must not have overdue indebtedness on return to the regional budget, budget investments granted in accordance with other legal acts, and (unsettled) indebtedness to the regional authorities; (b) during the subsidized period the recipients - legal entities must not be in the process of reorganization, liquidation or bankruptcy proceedings, the activities of the recipient have not been suspended in accordance with the procedure stipulated by the legislation of the Russian Federation, and the recipients who are individual entrepreneurs have not ceased their activities as an individual entrepreneur; (c) the recipient is not a foreign legal entity, as well as a Russian legal entity, in the authorized (share) capital of which the share of participation of foreign legal entities, the place of registration of which is a state or territory included in the list of states or territories approved by the Ministry of Finance of the Russian Federation, providing preferential tax treatment and (or) which do not stipulate the disclosure or presentation of information related to financial transactions (offshore zones) with regard to such legal entities exceeds 50 percent in the aggregate; (d) participants of the selection should not receive funds from the regional budget within the program of agricultural development and regulation of agricultural markets, raw materials and food; and (e) applicants - legal entities must not be included in the register of legal entities brought to administrative responsibility for refusal or evasion to conclude a contract, for which the conclusion of such a contract is mandatory.",https://www.ecolex.org/details/legislation/regional-decree-no-54-pp-validating-the-regulation-on-the-procedure-for-the-allocation-of-subsidies-to-organizations-and-individual-entrepreneurs-engaged-in-the-primary-and-or-subsequent-industrial-processing-of-agricultural-products-lex-faoc202421/?type=legislation&xsubjects=Mineral+resources&page=254,"Agricultural & rural development, Food & nutrition",Regulation,"Agricultural commodities, Cereals/grains/rice, Business/industry/corporations, Subsidy/incentive, Contract/agreement, Crops/grasses, Processing/handling","Arctic, Asia and the Pacific, Black Sea, Caspian Sea, CIS (Commonwealth of Independent States), Eastern Europe, Europe, Europe and Central Asia, North Pacific, North-West Pacific",This Regional Decree enters into force on the date of its official publication.,ECOLEX_Legislation
